x,y
6614,3363
6614,4201
6614,4438
6617,4234
6617,4288
6618,2925
6621,4391
6621,4831
6622,4842
6622,5751
6623,2956
6623,3177
6623,4944
6623,5009
6624,4311
6625,3076
6626,3787
6626,5619
6626,5876
6628,3629
6628,4573
6628,4687
6628,4994
6628,5074
6628,5186
6629,4115
6630,3218
6630,3528
6630,5147
6631,3150
6631,3919
6632,3855
6632,4249
6632,8806
6633,5728
6635,2883
6635,4069
6638,3252
6640,2838
6640,4055
6641,3336
6641,3934
6642,4138
6643,5789
6644,4518
6645,2732
6645,5336
6646,3218
6647,2873
6648,3974
6649,2957
6649,5811
6650,4863
6650,5378
6651,8775
6652,2821
6652,5105
6653,3593
6653,3889
6654,3222
6656,3550
6656,3736
6657,4337
6657,5674
6658,3516
6659,4807
6659,5544
6660,4169
6660,4462
6661,5493
6662,3699
6662,4027
6663,4625
6665,2888
6667,3614
6670,5841
6671,2987
6671,3806
6673,3265
6673,4220
6673,4796
6674,5029
6675,2846
6675,4727
6675,5630
6677,2775
6677,5278
6677,5891
6678,3167
6678,3421
6678,3859
6679,3506
6679,4879
6681,5707
6682,3482
6683,3942
6683,4690
6683,4996
6684,3265
6684,3382
6684,3813
6684,4078
6684,4285
6684,5152
6684,5448
6685,4197
6686,5237
6687,3125
6687,3452
6687,5754
6689,3579
6690,4961
6692,5853
6693,4659
6694,3382
6694,4918
6694,5069
6695,5948
6696,4516
6696,4863
6697,3183
6697,3634
6697,3775
6699,5520
6700,3884
6700,5687
6700,8769
6701,4803
6703,4095
6704,2563
6704,3083
6704,3312
6704,4128
6704,4590
6704,5600
6705,3657
6706,3482
6706,3981
6706,4155
6707,3553
6707,5689
6708,3716
6708,4049
6708,4251
6710,2881
6710,3340
6710,4383
6710,4725
6712,4643
6712,5436
6713,3124
6714,3034
6714,5881
6716,3407
6718,2633
6718,5497
6719,2651
6719,4483
6720,4348
6720,5807
6721,3147
6721,4867
6721,8790
6722,2989
6722,4210
6723,4440
6723,5390
6724,3827
6724,5070
6725,4022
6725,5344
6726,3526
6727,3375
6727,5108
6727,5780
6728,2825
6728,3967
6729,3257
6729,3693
6730,2906
6730,3186
6730,4288
6731,4657
6733,4850
6736,5155
6737,3775
6737,4142
6738,3419
6739,2930
6739,3437
6739,3559
6739,4082
6739,4979
6739,5262
6740,2728
6740,2804
6740,4822
6741,3610
6741,3663
6742,5851
6743,4215
6743,5057
6744,3080
6744,4298
6745,3181
6745,3734
6746,3352
6746,3522
6746,4577
6746,5237
6747,4052
6749,4793
6751,2878
6752,3922
6753,4916
6753,5738
6755,3470
6755,4242
6756,5199
6756,5534
6757,3845
6757,5634
6758,3149
6758,3335
6758,4622
6758,5288
6758,5449
6759,4515
6761,4701
6761,5710
6762,3458
6762,4865
6763,3322
6763,3401
6763,4346
6766,4081
6767,3585
6769,5314
6770,3544
6771,3264
6771,3978
6771,4408
6771,4606
6771,5488
6772,4102
6772,4171
6773,2760
6773,4667
6778,2805
6778,3471
6778,3756
6778,5107
6782,2910
6782,5025
6783,3938
6783,4070
6783,4486
6784,4038
6786,4703
6787,5827
6788,3610
6788,3670
6789,4950
6790,4605
6790,5592
6792,3383
6792,3887
6792,4847
6793,3199
6793,5429
6794,4376
6795,3819
6795,4554
6797,3027
6797,3364
6797,4761
6797,5333
6799,4795
6799,5395
6800,3303
6801,5291
6801,5339
6802,4223
6802,5314
6804,3355
6804,4141
6805,4085
6805,4920
6807,2996
6807,3321
6807,3478
6807,3980
6808,3091
6808,4103
6808,4339
6808,5514
6808,5561
6809,3302
6809,3395
6810,2861
6810,2876
6813,4267
6814,3746
6814,3871
6814,4981
6815,3943
6816,5374
6817,3137
6817,3920
6817,4235
6819,3673
6819,4859
6820,3933
6821,4657
6822,3593
6822,5300
6822,5666
6823,3551
6823,4693
6823,4962
6823,5221
6827,3643
6827,5489
6828,4049
6829,2749
6830,3351
6830,3404
6830,4314
6831,3511
6831,5555
6832,3369
6832,5585
6834,2698
6834,3176
6834,4918
6835,3291
6836,3436
6836,3986
6836,4429
6836,5143
6837,4089
6839,4366
6839,5444
6840,5268
6841,2907
6841,4502
6841,4853
6842,3314
6842,5000
6842,5568
6843,3294
6843,3626
6844,3385
6844,4778
6844,5128
6845,5828
6846,3284
6846,3528
6847,3054
6848,3731
6848,5787
6849,3574
6849,3746
6849,5519
6850,3778
6850,4549
6850,5349
6850,5641
6851,3329
6851,3900
6852,4298
6854,3708
6854,5025
6855,3213
6856,3029
6856,3286
6856,3417
6856,4815
6857,2985
6857,3322
6857,3329
6857,5422
6857,5483
6858,3346
6858,3367
6859,5204
6861,4858
6862,4650
6863,4040
6864,3312
6864,3601
6864,4684
6865,3289
6865,5085
6865,5533
6866,3138
6867,3659
6867,4390
6868,5732
6869,5680
6871,3066
6871,5309
6872,5153
6873,3249
6873,4887
6873,5393
6874,3105
6876,3192
6879,4238
6879,4592
6880,3415
6880,4626
6880,5822
6881,5603
6882,3235
6883,3392
6884,3299
6884,3324
6885,3316
6885,3325
6885,3414
6885,3428
6888,3343
6888,3366
6888,4903
6889,3871
6889,5242
6890,4713
6892,3541
6892,4001
6892,4341
6894,3717
6895,3353
6895,5636
6896,3337
6896,3581
6896,3891
6897,3259
6897,4511
6898,5073
6899,5294
6899,5521
6900,3473
6901,3395
6902,3306
6902,3416
6903,3429
6903,4113
6903,4891
6903,4978
6903,5842
6905,2711
6905,3498
6906,3422
6907,4662
6908,4163
6911,2895
6911,3350
6911,4062
6911,5316
6912,3343
6913,3292
6913,4191
6913,4486
6914,3343
6914,3345
6914,3364
6914,3396
6914,3410
6914,3806
6914,4395
6914,4567
6914,5163
6915,4763
6915,5470
6917,4428
6917,5812
6919,2922
6919,3357
6919,3369
6921,3323
6922,3327
6922,3951
6922,4252
6923,5659
6924,3127
6924,3753
6924,4047
6925,5577
6926,4299
6926,5428
6927,3669
6927,5382
6928,5783
6929,2968
6929,3548
6930,3312
6932,5231
6933,2840
6934,2816
6934,2909
6936,3072
6936,3222
6936,3331
6936,3466
6936,5835
6937,3028
6937,3640
6938,3861
6938,5684
6939,3291
6939,3357
6939,4137
6941,4190
6943,3522
6945,4563
6946,3408
6946,4716
6946,4803
6948,4400
6948,5298
6949,4946
6953,3258
6954,3239
6954,3579
6954,4678
6954,5728
6955,5352
6956,2928
6957,3384
6957,5768
6959,5524
6960,3701
6962,3362
6962,3369
6962,3769
6962,5138
6963,3884
6965,3408
6966,3914
6967,3361
6967,5874
6968,3469
6968,4264
6969,5197
6970,3335
6970,3383
6970,4111
6972,3544
6972,5220
6975,2933
6975,4091
6975,4143
6977,3298
6977,4041
6977,5571
6977,5835
6980,2978
6980,4296
6981,3162
6981,3265
6981,3316
6982,4483
6984,3505
6985,3443
6986,3301
6987,3341
6989,3343
6990,4174
6991,3291
6991,4435
6992,5631
6993,5272
6993,5410
6993,5743
6994,3547
6995,3964
6995,5203
6996,3349
6997,5686
6998,4857
6999,3091
6999,4254
7000,3271
7000,3311
7000,3347
7000,4698
7000,4796
7001,3705
7001,3897
7001,4752
7002,3200
7002,3727
7002,5332
7003,2941
7004,5477
7006,4540
7007,4943
7009,4391
7009,4479
7011,2964
7014,3247
7014,4125
7016,3175
7016,5568
7019,3059
7021,3384
7022,3214
7023,3280
7026,3815
7027,4901
7027,4988
7028,3841
7028,5720
7028,5789
7029,3317
7030,4095
7030,5182
7032,4835
7032,5600
7033,3359
7033,3562
7033,4365
7034,3641
7034,4148
7035,3219
7035,4635
7035,5627
7037,3007
7038,3759
7038,5146
7040,5227
7041,2879
7041,3697
7041,3851
7041,4113
7043,5853
7044,3283
7044,4234
7044,5424
7048,3392
7048,5393
7048,5657
7049,4416
7050,2927
7052,3909
7053,2917
7055,3945
7055,4512
7056,3616
7056,4058
7059,2775
7060,4305
7060,4660
7061,2800
7061,5322
7063,5534
7064,3967
7064,4802
7064,5200
7066,4862
7066,5824
7068,3652
7068,4130
7068,4764
7069,2873
7070,3073
7071,3505
7072,3792
7072,4187
7074,3353
7074,4535
7075,3163
7075,3304
7076,5773
7076,5881
7078,5278
7079,2852
7080,3416
7080,4472
7080,4907
7081,3323
7081,5305
7082,4009
7084,5200
7084,5234
7085,3134
7085,3199
7086,3978
7086,5378
7087,4772
7087,4951
7089,5825
7090,4102
7090,5715
7093,3039
7093,3708
7093,5670
7094,4036
7094,5399
7095,5110
7096,3386
7096,3921
7096,4242
7097,5007
7099,3219
7099,4075
7100,3439
7100,5735
7102,3574
7102,5828
7103,3291
7104,4219
7106,3016
7106,5591
7109,3555
7109,4383
7109,5368
7110,3474
7110,3684
7111,4128
7112,3536
7112,5442
7113,3507
7113,5167
7116,3947
7117,3091
7117,3808
7117,4416
7118,3864
7121,5271
7122,2961
7122,3365
7123,5734
7125,4351
7125,5039
7126,4608
7127,5518
7128,2919
7131,4917
7131,5352
7132,3411
7132,4094
7133,4690
7134,4056
7135,4216
7135,4746
7136,4575
7137,4012
7138,4161
7138,4517
7138,5068
7139,3184
7140,3437
7140,4672
7140,5567
7141,3597
7141,3773
7141,4432
7142,5214
7143,3235
7146,2958
7147,2903
7150,4202
7151,5347
7153,3279
7154,3471
7154,4492
7155,3540
7156,4342
7157,5119
7158,4845
7158,5774
7160,2866
7160,4394
7161,4173
7164,3385
7164,4101
7167,3103
7167,3981
7167,5466
7168,3222
7169,3626
7170,3721
7170,3750
7170,3850
7170,3878
7171,3153
7173,4432
7175,2771
7175,3814
7176,5448
7178,3067
7181,4348
7181,4922
7182,3939
7182,5700
7184,3016
7184,4055
7188,3422
7188,4258
7190,5759
7193,4478
7194,4970
7198,3675
7200,4378
7201,3048
7203,5504
7206,2930
7206,3563
7206,5243
7208,3175
7208,5037
7209,3287
7209,3488
7209,4156
7211,3252
7211,3783
7211,4694
7211,5398
7212,3650
7212,4195
7213,3405
7214,2890
7214,3550
7215,4663
7216,3610
7216,4769
7221,5642
7222,5014
7225,3441
7225,4302
7225,5535
7226,5126
7227,2975
7227,3376
7227,5424
7231,3121
7231,3983
7232,3857
7232,4240
7232,4542
7233,3041
7237,5542
7238,4392
7238,4637
7239,3068
7239,3194
7239,5174
7240,2952
7240,4604
7241,5227
7243,3701
7243,4115
7243,4291
7244,4440
7244,5445
7245,2840
7245,5293
7246,3869
7246,5013
7247,3054
7248,3128
7248,5727
7251,4779
7251,5505
7255,3298
7255,4557
7255,5610
7256,3651
7257,4077
7257,5246
7259,3761
7261,4534
7261,5676
7262,3486
7264,4367
7264,5634
7267,4674
7268,3243
7268,4328
7268,5440
7269,3436
7272,5338
7274,4611
7275,4394
7276,3192
7277,3384
7277,3825
7278,3972
7279,3224
7279,3585
7279,3615
7279,3931
7279,4455
7279,4688
7281,5010
7285,3034
7285,4778
7286,4742
7286,5199
7287,4030
7287,5388
7288,4447
7288,4956
7289,3608
7290,3758
7291,5110
7292,3794
7292,4004
7292,4075
7292,5062
7293,4223
7294,3512
7296,2938
7296,3816
7297,3078
7297,3696
7297,4908
7297,5320
7298,5014
7298,5032
7298,5483
7299,3365
7300,5121
7301,3935
7303,4300
7307,3011
7308,4128
7313,3260
7313,4857
7314,2912
7315,4811
7316,3754
7316,4511
7317,4212
7317,4654
7318,3229
7318,3625
7319,3291
7319,3580
7319,3853
7319,4095
7321,4476
7322,2969
7322,4616
7323,4270
7323,4757
7323,5526
7325,5123
7327,3443
7327,3797
7327,4333
7327,5431
7327,5508
7329,4723
7330,2889
7330,3132
7330,3179
7333,5261
7334,3761
7335,3038
7335,3322
7336,3501
7340,4072
7340,4392
7341,3837
7341,4999
7341,5074
7342,2947
7342,3217
7343,4295
7343,5146
7343,5364
7344,3548
7344,3697
7344,4022
7346,4238
7346,4311
7347,3556
7347,4123
7348,3335
7349,4013
7351,3514
7352,4218
7352,4762
7353,4340
7354,2909
7354,4191
7354,5587
7355,3260
7355,3967
7355,4874
7357,4756
7358,3896
7359,3875
7360,3965
7360,4972
7362,2805
7363,3373
7364,3223
7366,2971
7366,3191
7368,3828
7368,4183
7369,4148
7371,3138
7371,4492
7372,2769
7372,3658
7374,4885
7375,3390
7375,3875
7375,5110
7375,5357
7377,3036
7377,3702
7377,4256
7378,3631
7378,4409
7382,5201
7383,3483
7384,3262
7385,3318
7385,5422
7386,4807
7387,3079
7391,4756
7393,3019
7393,4053
7394,3823
7394,4527
7396,5176
7398,2952
7398,3579
7398,5365
7400,3216
7403,3263
7405,4013
7407,3740
7407,3942
7408,3118
7408,3722
7409,3601
7409,3802
7409,4102
7409,4974
7410,3245
7412,4164
7412,4605
7412,4857
7413,5280
7415,3176
7415,3497
7415,3877
7416,5051
7417,3351
7418,4134
7418,4583
7418,4895
7418,4910
7421,4408
7423,4328
7425,3208
7425,3386
7425,4707
7427,3541
7427,4994
7427,5119
7429,3977
7430,2851
7430,3487
7432,3286
7432,3568
7434,3364
7437,3434
7438,4125
7440,4077
7441,3413
7441,3644
7442,3141
7442,4463
7447,3861
7449,5457
7450,4510
7451,3914
7451,4569
7453,2975
7457,4209
7457,4802
7458,3461
7461,3090
7462,3886
7462,4115
7462,4838
7463,3222
7464,4170
7465,3183
7467,4127
7468,4338
7471,4687
7471,5026
7472,3573
7472,4202
7473,3909
7473,4224
7473,5298
7475,4507
7475,5021
7476,4958
7478,4311
7479,2948
7479,3325
7479,4185
7479,4705
7480,3802
7480,5082
7481,3058
7481,3692
7481,4125
7481,4264
7481,5203
7482,3141
7483,3501
7484,3922
7484,4633
7484,5390
7487,3412
7487,4446
7488,4763
7489,4381
7489,4814
7492,3620
7493,4304
7495,3671
7496,3280
7496,3873
7496,4109
7497,3032
7498,4460
7501,3362
7501,4041
7502,3618
7504,3824
7507,3466
7509,3271
7509,5212
7510,4625
7511,3530
7512,3380
7515,4135
7516,3656
7516,4213
7519,2982
7520,3729
7522,3111
7524,3223
7525,3423
7525,3746
7526,3165
7526,3734
7529,4139
7529,4271
7529,4722
7531,2879
7531,3880
7531,4378
7533,3754
7535,3991
7535,4774
7535,4911
7537,3049
7537,3474
7538,3067
7538,3191
7538,5014
7539,5456
7541,3500
7541,4461
7542,5014
7544,3961
7545,3413
7545,3499
7545,3740
7545,4645
7546,4095
7546,4236
7547,3346
7547,3392
7547,4197
7547,4530
7547,5310
7549,3565
7549,3593
7549,3838
7550,3536
7552,3062
7555,3628
7555,4412
7556,3308
7556,4570
7557,3640
7557,4947
7558,3551
7559,3690
7560,4076
7561,3774
7562,3266
7562,4185
7564,4365
7567,3663
7568,3353
7569,4518
7570,5380
7571,3484
7572,4943
7573,4680
7576,2942
7576,4600
7577,3803
7577,3940
7578,3228
7579,2896
7579,3160
7579,4865
7580,3887
7582,3678
7584,2916
7585,4020
7585,4046
7587,2831
7587,3251
7590,4245
7593,4345
7593,4552
7594,4120
7595,4084
7597,4247
7597,4835
7598,3536
7598,3589
7599,3191
7600,2940
7600,2991
7600,4436
7600,5377
7602,5235
7603,5193
7604,3794
7604,4564
7605,3006
7605,3295
7607,3898
7607,5312
7608,3944
7610,3720
7611,4784
7614,3269
7614,3381
7615,3485
7616,3455
7619,3140
7621,4289
7624,3803
7624,4991
7625,4089
7625,4167
7627,4475
7627,4920
7628,4690
7628,4862
7629,3553
7631,4266
7632,3428
7633,4768
7634,3191
7635,3317
7635,4304
7636,3672
7637,3686
7637,4592
7637,5094
7640,3068
7640,3717
7640,5288
7641,3173
7642,3424
7645,3015
7645,4205
7645,4753
7645,4875
7646,4247
7647,3217
7652,3495
7656,3275
7657,3911
7657,4257
7661,4126
7662,3335
7665,4294
7666,3528
7666,4481
7669,3974
7670,3469
7670,3622
7671,4269
7672,4167
7674,3422
7675,4586
7675,5265
7676,3275
7676,4391
7676,4831
7677,3144
7678,4353
7678,4538
7679,3819
7680,4070
7680,4570
7681,2973
7681,4324
7682,3438
7683,3048
7684,3082
7685,3726
7686,4112
7688,3239
7688,4013
7689,3965
7689,4218
7692,3371
7693,3011
7694,4288
7695,3329
7699,4530
7700,3853
7700,4265
7700,4716
7707,3480
7708,3702
7708,4298
7709,4558
7710,3187
7711,3615
7712,4194
7713,3282
7715,3348
7715,3561
7716,3755
7716,3923
7718,3355
7718,4383
7719,4374
7720,2921
7722,2989
7723,3930
7723,3962
7723,4321
7724,3040
7724,3704
7724,4468
7727,4726
7729,4646
7730,3435
7732,3248
7733,3324
7733,4230
7737,4106
7738,4513
7739,3227
7739,3450
7743,3401
7747,4391
7748,4584
7749,4227
7750,4533
7751,3754
7753,4025
7755,4469
7756,4119
7758,3938
7758,4266
7760,4002
7760,4634
7761,3697
7761,3812
7764,3506
7765,2962
7767,3572
7767,3774
7768,3030
7772,3367
7774,3076
7779,3141
7784,4478
7785,3630
7785,3981
7785,4597
7786,3108
7788,3375
7789,4236
7790,3176
7790,4166
7791,4132
7792,3292
7793,4090
7794,4635
7795,3477
7796,2997
7798,2917
7798,3404
7799,4197
7801,4099
7801,4294
7802,4659
7803,3858
7803,4399
7805,3221
7805,3575
7806,3189
7806,3251
7807,4025
7808,3523
7810,3379
7812,2873
7815,3328
7817,3804
7818,3963
7819,3345
7819,4487
7821,4762
7828,4346
7829,3633
7830,3018
7831,4199
7831,4253
7833,4163
7834,3227
7834,3866
7834,4055
7834,4516
7837,2837
7837,4543
7839,4139
7840,3721
7841,4323
7844,3884
7845,3083
7847,3369
7847,4045
7847,4381
7850,3514
7851,3179
7851,4203
7852,2824
7853,3460
7854,3015
7857,4624
7861,3127
7861,3942
7868,8139
7870,8083
7874,2872
7874,4517
7876,4095
7877,4132
7880,2961
7880,4617
7881,3997
7883,3459
7884,3531
7885,4005
7885,4258
7889,3417
7889,3644
7890,2942
7890,8157
7892,3955
7893,2745
7893,2874
7894,3026
7894,8221
7898,4576
7907,3729
7909,3842
7909,4247
7911,3821
7913,4105
7914,2874
7915,3659
7915,3772
7915,4340
7916,4013
7917,8294
7919,4173
7919,4503
7920,2923
7922,4305
7923,3907
7924,3524
7924,3739
7924,4270
7925,3587
7925,4332
7925,4433
7933,4252
7935,3033
7936,3112
7936,4129
7937,3465
7939,4408
7943,4454
7944,2971
7944,8101
7949,4064
7952,8261
7954,3448
7955,2791
7956,3544
7957,3045
7958,4352
7959,8118
7960,4508
7961,8340
7962,4028
7963,3606
7964,4158
7965,3957
7966,3616
7967,8211
7972,2742
7973,3002
7974,8195
7975,2716
7978,3998
7979,8163
7981,3873
7981,4036
7983,4261
7983,8269
7986,2771
7986,8127
7989,3473
7991,4477
7991,8078
7992,4117
7993,8205
7996,3982
7996,4195
7999,3765
7999,8158
8002,3727
8006,4361
8006,8227
8006,8238
8007,3918
8010,3800
8013,3571
8013,3839
8015,4068
8016,3830
8018,3670
8018,3806
8020,2840
8023,3519
8025,3658
8027,4252
8028,3947
8029,3669
8029,8132
8029,8166
8032,3555
8033,3883
8035,3929
8038,3786
8041,3909
8041,4299
8043,4114
8049,3875
8049,3983
8049,4225
8050,3842
8050,4518
8051,8089
8054,3586
8056,4066
8056,8052
8058,3624
8062,4565
8062,8152
8065,3745
8065,4270
8066,3732
8067,3628
8068,3851
8069,4176
8070,4109
8072,3704
8074,4419
8076,4014
8080,3505
8080,4230
8089,3875
8090,4005
8091,3897
8095,3980
8095,4189
8096,3849
8098,3541
8101,4301
8103,3678
8104,3946
8104,8072
8105,3524
8108,4108
8113,3574
8115,3870
8116,3678
8117,4325
8119,3780
8123,4180
8131,4185
8133,4053
8137,3764
8141,3642
8142,4120
8145,3620
8148,3965
8152,3848
8152,4272
8153,3822
8154,3792
8155,3738
8159,3937
8159,4162
8160,3666
8163,3557
8163,3920
8164,3639
8170,4153
8175,4023
8182,3759
8188,4106
8189,3753
8190,3972
8192,3619
8193,3515
8194,3568
8195,3707
8196,3905
8197,4349
8203,4188
8205,4031
8210,3660
8218,3841
8225,3977
8226,3866
8233,3935
8233,4124
8235,3536
8239,3725
8245,3858
8248,4341
8249,3965
8251,3618
8251,3892
8253,3896
8254,4160
8261,3843
8262,3563
8263,3789
8264,4317
8267,4035
8272,3700
8274,4165
8275,3681
8280,4077
8283,3742
8285,3971
8289,4072
8290,4150
8291,3732
8296,3806
8296,3915
8297,3683
8301,4112
8308,3850
8309,4062
8324,3909
8332,3989
8344,4064
8348,3850
8356,4134
8364,4152
8383,4081
8390,3977
8392,4028
8407,4126
8408,3891
8410,3964
8416,3820
8422,4052
8427,3782
8436,4131
8444,4201
8445,4017
8448,3805
8456,3978
8479,4015
8480,3928
8487,4088
8497,3999
8511,4086
8525,3742
8531,3949
8532,3835
8549,3758
8553,4020
8555,3811
8555,4116
5639,6909
5652,6142
5654,6101
5659,6910
5659,6920
5661,6182
5663,6830
5669,6213
5670,6425
5671,6870
5673,6132
5682,6840
5690,6891
5694,6801
5698,6265
5698,6952
5701,6184
5701,6407
5712,6154
5716,6296
5720,6438
5722,6397
5722,6873
5730,6458
5731,6893
5736,6317
5737,6064
5738,6034
5738,6267
5740,5984
5741,6206
5741,6418
5744,6368
5744,6823
5746,6783
5748,6490
5748,6965
5749,6944
5750,6227
5756,6308
5758,6733
5761,6440
5762,6187
5763,6389
5774,6127
5776,6319
5776,6774
5777,6289
5779,6026
5780,6916
5783,6168
5784,6137
5788,6744
5789,6249
5790,5996
5797,6077
5799,6482
5799,6957
5800,6472
5802,6411
5804,6836
5805,6350
5806,6563
5808,6047
5810,6229
5813,6159
5817,6311
5818,6988
5820,6472
5822,6200
5822,6432
5822,6877
5825,6594
5827,6089
5829,6726
5833,6392
5833,6635
5838,6281
5840,6948
5841,6686
5842,6665
5844,6160
5846,6807
5847,6544
5847,6999
5848,6049
5850,6251
5851,6919
5853,6413
5855,6120
5859,6272
5860,6009
5860,6484
5861,6687
5863,6869
5864,6616
5867,6090
5867,7010
5872,6909
5873,6171
5874,6151
5876,6333
5878,6768
5879,6738
5879,6970
5884,6394
5890,6253
5890,6718
5891,6000
5892,6668
5893,6880
5895,6840
5896,6122
5897,6324
5898,6304
5900,6496
5902,5971
5902,6911
5905,6365
5905,6618
5906,7042
5908,6759
5908,7002
5909,6042
5910,6264
5911,6941
5912,6456
5913,6891
5914,6163
5917,6568
5920,6022
5928,6083
5932,6225
5939,6983
5940,6275
5940,6953
5941,6245
5944,6185
5945,5922
5945,6144
5946,6367
5947,7034
5949,6296
5949,6529
5953,6195
5956,6832
5957,6114
5959,6064
5961,6479
5961,6944
5962,6923
5963,6438
5963,6671
5964,6418
5964,6651
5965,7095
5966,6610
5968,7025
5973,6894
5975,6388
5975,6398
5977,5873
5977,6803
5978,6783
5980,6742
5981,6712
5981,6945
5982,6004
5984,5964
5984,7117
5986,6844
5986,7076
5989,5833
5990,6975
5991,6247
5997,5884
5997,7036
5998,6096
6004,5965
6009,6996
6010,6289
6011,6723
6012,6926
6015,6178
6016,6147
6017,6360
6019,5854
6019,6552
6019,7007
6020,6977
6023,6906
6024,6663
6025,5935
6026,6603
6028,6107
6029,6785
6031,6047
6031,6259
6033,6229
6034,6209
6035,6168
6036,7078
6041,5805
6041,6502
6041,6735
6042,6017
6042,6472
6045,6179
6046,5916
6046,6856
6052,6938
6054,6200
6055,6422
6058,6351
6060,6058
6060,6523
6062,6483
6063,6453
6065,5957
6065,6645
6068,6817
6070,6999
6071,6736
6074,6666
6076,6403
6076,6615
6076,7090
6077,6372
6077,9153
6078,5887
6078,6110
6080,5847
6081,5817
6081,6969
6082,5796
6085,6423
6086,6868
6087,6150
6088,6130
6089,6322
6090,6777
6093,6474
6094,5989
6097,7071
6098,6808
6102,6950
6105,6424
6106,6394
6106,7102
6108,5899
6109,6091
6110,7011
6111,6050
6111,6293
6114,5767
6114,5990
6115,6667
6116,6637
6116,9195
6117,6607
6118,9144
6120,5859
6120,6536
6121,6759
6122,6506
6123,6253
6123,6708
6124,7608
6126,5940
6126,6172
6127,6850
6128,7527
6131,6991
6133,6951
6134,5758
6135,6901
6135,9206
6136,7103
6139,6335
6141,6072
6141,6304
6141,9064
6142,6042
6142,7659
6143,6476
6143,7639
6145,9671
6146,5708
6146,7579
6147,5931
6147,6628
6147,7073
6148,6841
6149,7498
6150,6325
6150,6548
6151,5840
6153,5800
6154,6689
6154,7144
6155,5982
6156,7346
6158,5901
6158,9601
6159,5648
6159,6113
6160,6791
6161,6295
6161,7468
6162,6508
6164,6457
6166,6892
6166,7114
6167,7327
6169,7034
6172,6053
6172,6973
6173,9258
6174,6458
6174,7165
6176,5730
6176,5962
6176,7580
6176,9662
6177,6862
6177,7550
6177,9167
6180,6802
6181,5841
6181,7459
6182,6519
6182,6751
6183,9046
6184,5781
6185,6903
6185,8520
6186,6428
6187,6397
6189,6590
6189,7277
6190,5862
6190,6327
6190,6559
6190,9562
6191,7237
6193,6964
6193,7661
6196,6651
6196,9198
6199,5670
6199,7055
6200,7500
6201,6782
6201,9320
6202,7450
6204,6247
6204,7409
6204,9724
6206,9674
6207,6166
6208,6853
6209,8441
6209,9361
6210,5863
6210,9108
6211,7005
6212,6297
6213,5802
6213,6955
6215,5984
6215,6692
6215,7602
6217,5701
6217,5944
6217,7329
6217,7571
6218,6621
6218,7531
6219,5903
6219,9604
6223,6490
6224,7643
6225,8532
6225,9230
6227,7107
6228,9159
6232,9068
6233,5803
6233,7431
6234,5793
6234,6723
6234,6935
6235,6460
6236,6430
6236,7138
6238,6390
6239,6834
6239,7057
6239,7522
6240,9807
6241,5854
6241,6774
6241,9089
6245,6218
6245,8553
6245,8998
6246,7360
6247,9190
6248,8483
6249,5672
6249,6137
6249,6380
6250,6582
6250,9362
6250,9595
6251,6552
6251,7017
6252,8392
6253,6047
6253,6279
6254,6249
6256,5966
6256,6663
6256,9686
6257,6411
6258,6623
6258,7563
6259,5915
6259,8463
6262,6997
6262,9535
6262,9545
6263,6057
6263,9050
6266,6219
6266,7604
6267,5946
6269,9838
6270,7038
6270,7513
6270,9596
6272,5835
6272,9768
6273,8363
6273,9293
6274,6715
6275,5997
6276,6907
6277,6199
6277,7119
6277,7342
6277,8979
6277,9424
6278,5694
6278,9182
6280,6584
6280,7271
6280,9141
6281,6341
6282,7463
6282,8393
6283,7433
6283,9061
6285,8565
6285,9010
6285,9253
6286,6675
6287,8515
6287,9667
6288,6169
6288,7099
6289,5684
6289,6382
6289,8464
6291,6786
6292,6089
6292,6999
6293,7666
6294,6038
6295,6483
6295,8323
6295,9476
6296,7605
6298,9415
6299,6150
6299,7535
6300,5887
6300,6817
6302,6534
6302,7242
6306,6443
6306,8991
6311,7040
6312,9325
6313,6757
6313,9527
6314,9284
6315,8567
6317,5968
6317,6191
6317,6888
6317,7353
6317,9436
6318,7556
6318,8263
6319,6383
6320,5898
6320,6595
6320,8445
6320,9143
6320,9841
6321,6333
6322,7485
6322,9093
6323,6757
6323,6980
6323,8152
6324,6262
6324,8587
6325,6717
6326,6222
6326,7607
6327,8294
6328,7334
6329,6626
6329,7091
6331,6576
6331,9346
6332,7010
6332,9801
6333,9770
6334,8133
6334,8355
6335,9497
6338,5949
6338,6404
6339,5919
6339,6151
6339,9872
6340,7536
6340,9619
6341,9589
6342,5868
6342,6556
6342,6778
6343,8143
6344,7193
6344,7668
6346,5990
6346,9478
6348,6415
6349,8952
6350,7072
6351,6819
6352,6324
6352,8416
6353,5829
6353,8609
6353,9316
6354,6041
6355,6961
6356,6688
6356,7386
6357,7143
6357,7375
6357,7608
6357,8518
6357,8528
6358,8265
6358,9205
6359,8023
6359,9165
6360,5900
6360,8922
6361,9357
6362,7264
6362,8184
6362,9114
6364,7669
6365,6254
6367,8983
6367,9216
6368,6891
6368,9438
6369,6628
6370,6365
6370,7063
6370,7770
6371,8427
6373,7235
6373,7467
6373,9075
6375,9044
6376,8327
6376,9712
6377,6921
6377,7376
6378,6183
6380,6153
6380,7993
6380,8458
6380,9398
6380,9621
6381,5900
6381,6345
6381,6598
6382,7720
6382,7963
6383,7013
6384,9540
6385,8115
6386,7852
