x,y
3735,9244
5525,2673
5399,10778
484,8333
3649,8090
12505,10326
9965,19783
13608,16862
5782,3890
9960,14496
15470,18797
9206,16588
2591,9752
7485,13936
9736,14347
10530,9934
3604,9790
12434,14580
13563,15883
14390,4534
6902,1193
7673,3692
12170,9595
12243,12052
4499,6323
5684,2395
3134,7047
11421,5705
9377,4538
7183,19179
6790,18791
8946,2624
6953,4057
5315,2173
5431,13694
8695,19749
11961,12598
12810,12983
9966,18487
7842,14196
7080,21406
5641,17674
6846,21624
11519,19505
2084,8809
10069,19851
12616,17502
16682,11918
11815,16013
13897,20481
16331,15840
12596,15821
6850,4016
11262,4764
5590,2176
10046,1556
9418,14850
14092,14427
13154,10740
2862,6919
1357,8680
14660,18101
9106,5412
3792,2108
12086,15714
9997,14000
7130,13421
11599,17779
8492,10390
10593,11907
2320,9944
4110,5795
3795,9628
8875,21028
4218,10392
14374,20943
9926,18737
3012,17481
13679,15762
18148,12430
3391,7314
7974,14627
12610,13931
3771,9021
13126,17289
3808,18241
11737,15214
6052,14222
8549,7501
6373,3742
4965,5584
5044,699
6885,3487
8432,2196
7128,3724
12933,21102
9524,14917
1809,7705
12344,11668
1621,8587
12183,5138
9141,12380
2195,7484
13763,14996
9060,18146
18121,11861
17841,11838
15240,10252
14919,11587
13641,16676
15180,10164
13051,11687
14608,19191
4807,7717
13481,20901
2088,7402
3595,8249
5288,16417
3949,10513
2967,7922
2974,7346
8993,15573
8632,5886
3149,9211
5885,7837
12029,14007
16582,16242
14739,15603
9857,2930
8809,11828
8515,10192
14701,20991
2040,8336
17170,15082
17725,12345
12715,20340
8082,14703
6419,20474
5612,5897
3721,7189
7486,14290
5885,12410
6310,12720
13650,18258
3776,9157
4888,7669
16102,15360
10564,10657
2447,7120
5752,15745
15050,15686
5090,16320
15084,12025
4246,5278
13882,17686
3544,9946
1936,8504
12597,21605
1642,7947
15047,12145
9900,16779
12247,12664
9485,6799
12134,19283
8391,2498
9646,6193
8446,12208
14375,3418
13689,14579
9310,6705
13272,6297
11535,5109
3933,8747
13932,11176
5386,2493
8420,10690
8840,1255
11628,1364
2905,5671
5752,8193
8290,12217
9414,10023
4881,10773
4233,9337
10570,1660
2841,7975
4815,10495
2903,7997
9281,3635
1485,6244
9309,9967
3889,5574
1036,8767
8860,12235
10119,14329
6624,20535
13432,3837
9039,7845
9422,9509
8901,5177
9460,2921
4626,16509
1819,13158
4406,7284
8319,11004
7848,9829
13245,15162
15557,11089
9317,1832
4650,6835
8969,4033
4713,14814
10578,13879
2290,9170
8671,8394
17959,11492
4649,7361
9870,5141
14363,11124
17943,11597
14209,10562
14467,11441
10674,10181
15028,11386
15014,10433
10738,10121
2718,6437
6303,4451
13236,21788
11970,9520
11328,16627
12137,19514
12597,19543
14161,15017
11634,17038
5093,4363
16504,14645
15245,13374
17027,12022
13645,12919
8762,21661
12392,10101
12782,11181
15723,12253
12570,14530
1028,8077
1733,9065
1685,8013
11347,14501
16683,16003
14430,11767
13712,12117
12781,16085
14085,13242
17287,13476
12841,12934
11803,13037
15892,10945
14373,13256
11189,11037
11505,10344
12132,9056
10223,15472
12270,12770
12403,17532
12229,12587
9846,11500
12581,12421
10624,18008
8559,10872
10231,16346
15662,10865
6413,14480
14168,10055
10252,9037
8569,11943
8964,11989
3948,9251
10377,10236
10290,10484
8926,21173
12508,15070
14978,10564
3122,17501
8184,22584
6959,21454
7076,22002
3602,8046
4006,5299
3606,7011
3724,8562
14819,12097
4207,9001
12241,10373
3362,8660
6757,17010
7615,6150
10645,10081
5138,17321
3322,10163
11747,13209
4352,627
1516,9119
16077,11217
15923,11315
11909,13581
2404,8638
7674,18480
3594,16475
16738,16209
14592,18755
15548,15357
4690,7498
3022,18432
11375,15707
7381,19205
7669,23089
13999,17869
10463,4571
7904,22674
13305,11357
9969,16975
8853,5721
11056,14729
2980,8673
13880,13369
11843,13258
11555,19087
5093,1710
12818,5128
9850,4088
10977,12185
9074,8045
7849,3966
10974,20216
16158,11326
13908,10291
15143,10661
12758,2710
15321,11188
11293,9936
11001,10319
6964,7443
1963,11684
5701,2649
10485,6844
4731,7445
11894,13924
4278,9755
11893,14521
11533,11303
8414,10755
11095,10586
11568,11297
5104,2973
10194,10759
3794,9044
13874,12515
8129,3320
5117,3333
15214,14720
3405,19635
3495,19708
1788,9456
3926,7926
10928,15618
9315,14683
2289,13449
3262,12946
5539,19700
5470,6503
13051,17970
11839,11322
5714,2564
16663,14308
14475,5439
11524,10970
10870,14891
7608,3579
7366,20664
8729,18821
11888,10201
10519,19738
16473,15476
15212,14298
6737,16529
5883,19448
13221,18235
7764,12824
14167,22757
12560,11588
11701,10241
14277,10344
5208,16464
16532,13540
13438,21194
2213,9310
12949,16966
11939,20048
8871,20305
5598,8216
3883,10046
4112,9616
10826,14811
10333,19200
1765,8076
1754,9096
4081,10113
4140,6943
11814,10498
6486,22550
15786,18684
3828,13829
5502,16717
14329,22034
15657,11594
7794,18557
12679,15115
14932,20089
12801,17540
17035,14358
12438,15087
4618,10157
5632,18722
7092,19740
10378,10116
12372,9464
10169,19370
11043,10753
12838,11066
11383,10006
11198,13516
3823,11397
11955,13862
11767,11125
12260,11420
12687,9592
9644,13938
10781,14903
15655,14257
15311,20078
3608,7511
13464,19811
1386,8200
13061,21055
4920,6053
8765,12852
12882,14239
15069,13493
9327,19828
7038,19372
2920,13967
14692,14766
10493,19311
2081,9650
2665,8927
2523,9035
13073,10625
5649,17288
5694,2060
1236,10794
7282,2188
7328,2002
11316,10841
13417,11004
17406,11652
3389,10062
9168,3295
9019,5288
13959,11985
11696,16804
1893,12110
13922,20823
13841,13651
12244,5375
7643,14419
1863,12739
12438,20725
5098,2523
5368,22996
3809,19466
2694,6413
1300,9094
8984,900
4089,3439
5455,2015
7828,4517
4657,4807
9292,19687
6282,3242
9662,12165
9598,8116
11299,15002
9620,9528
9232,11178
10158,8366
8867,11544
7240,1515
6140,6448
6120,4650
10787,1176
8454,13020
7887,1835
7976,14549
12225,6184
10653,7449
9830,8444
3747,9701
13586,11653
15485,12157
7242,4084
17386,11584
7380,1689
12398,2093
13110,10249
7848,9635
6450,19173
17564,11796
11574,9721
10401,8832
12251,10042
8910,2480
6792,5540
11329,11508
15538,17198
4173,9075
9369,10091
5479,3705
12587,9200
12173,8004
9245,7643
3576,1732
5903,10467
9032,17607
9208,18592
11639,2759
12583,3426
10623,2080
926,7725
975,8398
5999,9339
8759,10310
8762,11007
9550,11495
17840,11336
11328,11658
4138,7538
3716,7987
10640,6783
7932,22172
11364,7971
2679,6867
1859,8654
6872,20514
8815,12843
11469,11383
10518,11463
6644,20494
12009,13485
11695,6789
8754,15602
4357,5929
9213,4361
7102,11877
6502,11755
4401,17962
2454,8564
5356,6510
11803,13425
12800,2019
10415,9351
8716,12029
10435,7031
3066,901
11010,14230
5530,8002
5408,3600
10683,2704
5841,2212
8351,18118
8828,2110
7087,22608
14010,3149
10656,14727
4908,5324
9327,1561
4024,16252
11549,14337
16143,16086
15587,16253
15900,19870
4852,905
14619,3554
13384,3109
10412,7444
13281,1635
6892,20830
15037,4152
10744,1003
11412,1592
10291,2392
10804,7197
12042,1860
10334,11016
10798,4306
10528,3810
9351,5233
9892,3702
7683,2727
9380,4845
1078,8413
3165,9856
8055,20844
10232,9367
6051,3891
3762,8963
9749,16193
14259,11492
16476,11460
13129,11197
9570,9637
8250,9701
5715,16744
14189,10250
13231,11147
3483,1656
10596,10524
4997,10041
2819,6737
17598,11476
8252,7256
13458,9759
4999,7385
12949,9914
9385,9218
13986,15739
3656,10470
3269,10198
11047,2367
1842,9645
10968,14930
9538,9873
6864,7188
14187,3873
7667,9679
15189,17358
14811,19535
12626,9298
16323,13895
14210,16693
10717,4645
11786,16558
7190,1641
3506,2193
8401,12228
15216,15721
16295,16888
7472,16670
10449,15562
11459,14255
8579,16145
15930,18671
5928,1408
8887,11914
9112,12161
13388,12775
10257,14354
907,8722
10174,14408
10598,14870
7709,14621
3167,750
7774,14009
10582,15097
8829,17395
4734,7489
7999,13840
11922,10786
9532,19753
5250,7143
9165,9786
2773,9121
8996,9664
3389,6982
4396,7085
14165,10622
10184,10918
8596,13649
12961,1941
1126,7829
8874,11186
4596,1754
9478,634
4275,6790
12001,11190
7980,21274
8547,7763
17222,15165
1597,8414
17476,11917
10039,9480
9706,9315
4236,8963
5444,4840
7880,7362
11265,12941
7640,4025
3635,9389
10986,4421
7838,10511
3148,10611
12218,2987
13298,21248
7960,22623
8753,14659
3899,10540
3647,1121
4026,9874
8755,13294
9799,13675
4345,9749
4497,4761
8397,3226
2513,7246
10976,17903
8882,16534
9569,13591
9475,12598
8165,8606
9925,10371
11447,9731
6209,22205
3998,10474
10403,10839
13038,9717
2465,7221
8683,4996
10098,16901
3657,9820
2631,8589
8070,19889
7969,19588
7931,21287
7805,19821
3490,8189
10842,11731
10042,3714
6341,23437
6874,5444
10214,5151
9184,9846
7147,22150
9537,13089
1992,8730
8502,4826
2378,7044
8917,2893
9185,19227
8726,19920
10310,20661
11964,21195
5863,19352
7606,19907
3975,6161
6475,20879
7010,18265
1407,11194
13663,11253
7376,21453
12007,4047
6537,7650
5311,18271
13985,15138
7273,20072
13977,13265
12278,13798
4452,10003
14023,16191
13744,13948
12566,10091
12651,11783
15213,12859
16439,12174
13985,10031
9595,8048
4428,8268
10088,11425
4271,9486
4194,2433
7731,14769
6567,6250
3134,6928
8877,18076
7470,21188
10741,15153
2970,18792
7243,2565
7586,2516
9633,3369
10460,14192
7962,21484
9599,10904
2181,16421
635,8472
5850,23220
3295,8698
3736,2283
9315,17602
877,14081
12614,1820
10967,2395
7034,14538
14050,2479
4290,10391
5828,1625
8442,10213
5532,3088
2998,15726
3433,15026
9668,6665
10216,9260
6789,12025
13589,15424
4706,17028
6253,17284
11604,7823
3448,2347
3827,8834
10928,13520
12501,10640
2775,15731
6328,22963
7230,19942
6156,16857
9440,10792
13596,2250
5437,4514
7004,19582
13103,12399
3072,11310
4334,7881
11123,6436
5667,1404
5449,14864
11039,10634
10814,16354
6749,3061
6704,3375
3906,6595
2416,8215
2991,12287
4381,13925
1778,7713
12222,6095
1577,6096
4205,12917
4379,7620
3983,10127
824,8081
5072,3938
6505,20997
6016,6052
5303,2600
1976,6393
5393,6275
4471,7302
2321,9052
3188,5410
14671,10749
4081,9469
15087,4725
5889,7995
5998,5424
9353,2356
4976,8617
3550,8306
8007,2852
6174,7076
12409,7663
8534,9933
4210,7442
11438,12769
2193,8185
2976,6900
12264,2811
6812,4799
14331,10797
10961,2898
10365,2111
6999,21633
1791,10752
10274,11199
8898,6545
4065,9026
12767,3676
12838,4038
13624,2737
14832,2823
7291,669
912,11701
7041,3578
9610,15034
8950,1955
15492,15911
2115,12072
13846,9816
7913,7666
13684,9690
10296,6839
14070,11383
9742,9809
14069,2824
13018,9186
13952,11707
13743,10594
14223,11446
6700,5521
6514,7543
7475,7547
3829,5417
4493,5397
8208,2037
6190,8639
6408,5049
12484,12547
10865,13567
9960,11164
4798,11305
11524,4147
2628,8667
9449,10832
10564,9679
908,7846
8388,2126
2747,10070
3288,10381
8574,12075
7142,2145
4987,13220
10648,15089
11618,16763
3327,6654
5509,7958
1821,7920
1427,9427
7989,4603
6702,7553
4149,5568
3275,1562
5344,8618
5026,2435
10758,10526
2376,16226
8825,18998
8675,16682
13229,11459
5850,5982
7575,3904
11953,7391
9704,11353
4934,10706
10784,586
10415,15276
10666,9557
7527,14166
537,8685
14244,6038
8350,11839
797,10885
3759,19632
7874,22922
13456,6838
4627,12103
5596,15629
13101,11960
10566,12356
7560,16553
7267,7648
4399,7312
4278,16691
2353,12794
12871,3787
4480,7980
11942,4793
4449,5777
8290,4369
1140,8039
6788,4127
10863,16234
8241,7584
3717,17554
6578,16203
6750,19327
10967,14349
2164,7560
10510,15641
2940,6685
10568,487
1280,8396
9144,11174
8717,10892
3676,2695
10408,5207
10758,11371
8842,10931
3957,9839
4936,4813
2655,9366
9609,2158
3640,10618
14563,11531
12091,11222
11098,10470
9521,12855
11460,6656
12507,6975
13729,16131
10571,12093
13528,11875
14257,10862
8502,8322
8286,8590
13207,11825
11914,11870
3170,10124
3405,6675
14502,11153
2521,8994
13504,14160
11236,1389
10508,2873
765,8734
1835,10313
9373,21092
5581,3341
13382,13912
7848,8098
4048,5794
10363,15561
8070,14245
3373,19370
4053,14230
9612,14955
3892,9882
9332,9570
6553,14598
10902,10070
5448,16564
8525,18158
6732,16801
11597,10014
11093,11693
3227,6827
3583,9275
14349,15472
11041,18882
7542,22232
8884,21779
6480,6355
10031,16835
15308,19105
8700,20484
15918,19113
11498,2942
14052,15965
2411,8695
12426,10700
13589,10838
8776,11634
14454,10920
14318,10241
13936,3322
16425,15822
13651,13284
11695,17127
12783,7730
14587,13262
15827,17122
13589,5071
12418,18207
15729,10845
13880,12606
12796,11580
13860,16052
14187,16273
3837,6952
13366,5346
12988,9694
14530,17362
15834,18576
7656,17085
8962,10462
10616,383
8929,21667
11317,12608
1734,7410
11440,15293
6969,18869
7096,7462
13457,19620
8756,11902
8563,17193
6656,21531
4251,10195
13522,17047
10088,9692
16527,14181
13667,2139
3762,7503
12124,9316
951,8276
16103,17835
9126,11837
10983,1654
6613,10164
4172,1399
14745,18706
8123,21617
10087,12144
13720,14507
9047,20172
11894,2298
13480,4520
12140,1541
14097,14778
1645,7561
6757,4397
7420,8611
8561,2059
8337,21936
7106,11681
3825,10493
12561,6272
13902,15477
12945,16493
12099,15800
15531,19796
15121,18823
14498,13441
8850,12695
8489,11071
5745,9902
863,7910
10740,6153
8896,5473
1047,8637
1428,9374
12002,8185
8705,5116
7631,4908
13803,15371
8879,21859
11731,13038
3248,10379
6603,3922
3369,8971
3731,18328
2148,8796
12854,18683
3600,7228
13389,20575
4194,11852
10390,1887
9225,3885
15375,17210
12066,2525
9402,10743
15527,13407
7612,18046
3832,18618
1054,7093
9619,2728
2905,7440
3929,6487
16221,11720
9193,10908
3490,5320
785,8314
8532,10145
12370,977
5810,7472
12107,16146
8820,145
4321,2851
3143,827
7811,20675
9445,19086
9272,6201
4298,9290
8545,9760
3275,10237
9199,11658
13884,16805
10638,15441
7673,22171
13495,18090
10896,16902
6670,5294
7153,1468
4300,5804
11717,11706
16206,17841
7232,23110
1170,8944
11437,16797
7378,9461
15484,18210
1230,8365
8618,12265
8367,21416
12755,997
5980,19617
14347,10931
7055,8544
5021,8156
4551,7089
9154,14641
13360,11720
9192,10501
4439,7212
4205,7531
5934,9159
13075,7335
12914,7294
5088,2778
11295,11446
3449,10241
1979,8306
7494,21620
13144,11499
3076,6747
7854,20421
1671,7816
11410,14094
10720,9232
17468,12454
8729,11077
11983,10155
12991,15958
2677,6953
4835,3985
3482,2470
14752,10503
10411,7244
7278,5871
9188,4174
3650,10707
5290,5483
2706,8911
2780,8483
4496,6368
17336,13873
12391,2436
12268,2371
3304,10394
12152,10502
5912,7352
4503,7461
7160,8324
3385,6749
14041,11330
6137,11568
5848,11461
14278,11085
13377,17672
11121,11182
4221,6244
7150,16796
14270,14839
14210,14814
13478,11593
9791,10507
8309,5164
12670,12382
8376,9841
8793,11558
4067,6429
14625,11064
16423,11856
4845,6703
8859,7753
5589,8540
17028,15736
12036,12278
4197,5739
13550,21342
1444,7314
13100,1198
12365,13594
15074,5050
2680,7228
13432,11567
15979,17988
15111,12606
12566,1979
11667,11342
8523,10865
15308,10779
9940,9956
12427,3012
12948,10410
1880,11085
11220,13482
9587,19648
8028,14162
7128,19155
13317,15118
15468,16245
8608,20263
12350,18479
3970,7572
3899,2377
6597,4743
14899,11117
6906,20098
3725,1875
15405,14774
9763,12004
14492,17134
8325,12557
16035,13281
11315,10558
7046,9471
7343,22928
6460,8594
12143,6933
14548,1376
3911,9950
4338,7289
4540,5875
3668,10033
12685,12665
4620,5886
2567,6824
11900,3090
11562,13187
5617,16331
15486,11405
9994,15056
6156,19084
9166,4864
13831,12294
9993,7573
3487,16005
14192,15332
3107,17298
6877,21911
6731,20758
4675,7408
8260,12265
13093,17788
12302,6485
15554,16760
3999,10993
6861,7321
1122,6914
4941,3317
6324,5024
11730,11972
12683,18478
10958,5617
15624,4510
6916,3706
8394,7058
6721,1233
6042,1991
14202,1855
5744,9260
10286,2939
15149,10544
11261,10458
4163,18990
11641,13238
11536,13262
8714,10188
15338,18118
12523,7804
12071,15074
12291,12421
4593,1636
16713,16255
15584,15503
17344,11599
12883,13334
10315,10042
15215,13181
7987,10892
4151,10426
8078,12582
16512,14947
14899,19766
12651,10587
5752,23373
9358,10823
16818,16524
10833,13894
10264,13428
5480,8947
6276,21130
7209,21475
13318,10384
7149,748
17228,13423
10283,9645
7207,21610
6187,20712
9351,12484
11522,19205
6602,21837
16518,18315
14491,17027
9385,12823
2249,6155
15307,17776
16034,11137
9310,11226
6900,11202
9785,11185
9999,11132
13182,16788
11518,9725
10748,13114
12788,10193
3893,11008
4693,7638
3805,3100
9352,1428
4152,17633
12162,10624
5823,4468
5534,2246
6813,11678
12421,9984
3807,1133
10293,12072
3847,12813
11747,9581
9355,11059
13301,11511
14244,9999
10604,11794
2647,6514
13399,11131
5613,10357
3070,8205
7400,1411
13505,3585
10910,13778
3554,9207
13236,12226
1924,9629
12610,7944
8084,8436
9992,1631
17049,15137
9811,4450
3915,7497
15911,10645
3752,16104
7085,13537
14200,18237
15456,4203
10887,2393
14216,18591
15172,4166
15979,10695
16084,15766
15008,18899
15172,3571
15708,13827
5738,7057
10238,6446
3593,10639
9716,496
8038,20476
13055,21869
9211,19302
7600,9870
7231,12037
7322,12416
14863,18591
12478,3707
14085,6040
4464,2032
10739,11253
17069,13689
17439,13227
9929,3275
4526,7636
10817,3404
3907,9326
10316,19727
13206,17931
14695,15117
11262,19472
8925,8215
10828,20367
5980,3855
5871,3604
11281,17077
15026,21765
4727,4372
14649,10823
11338,9787
15530,13750
17181,13677
5623,6147
6098,858
7769,4948
5545,890
11093,4396
11592,1059
2627,9640
9750,19043
12252,19155
8788,6374
14229,11998
15139,15350
5938,23099
2580,9004
7870,22233
10537,19125
12298,3578
7443,3813
6619,2626
9989,11100
14783,18207
5448,17621
6755,16738
280,11469
13586,3234
10081,11843
13165,17206
14562,12295
12487,18761
2889,9081
7446,15683
13683,2310
11726,2619
10926,16079
5995,21700
11430,18113
11307,16441
13159,16258
10159,18530
8419,18269
10588,274
14047,11096
4465,17420
13414,14550
13041,2336
15061,11851
8540,18411
13042,17243
11024,17634
16593,18431
13271,17107
14442,21779
15819,16267
15891,16318
12952,12156
10756,13861
16512,18113
12240,9192
11277,12550
4135,8024
4214,7704
4705,7935
4499,7395
4549,7502
4237,7351
12594,10663
4335,7125
3853,7292
8240,6957
14422,12417
6800,21262
11162,2039
16805,11914
17490,12282
12084,6667
14378,11632
10776,9818
12038,9523
10075,11622
3872,10509
3443,7843
8652,6032
11194,11564
5791,4019
6638,9463
16540,18559
2972,16387
11557,17415
8934,18886
2009,8994
10679,9130
11974,9557
11758,8472
8393,10506
9794,10252
3915,10221
3068,7850
10836,12288
4402,16274
12021,14462
7465,15368
15273,19551
10252,10190
10231,15663
14415,10310
3661,6886
628,8170
14397,5246
518,11370
4056,9291
12289,9532
10389,10475
8172,10377
6580,8560
3472,6095
13225,4477
9194,7409
11585,3996
11628,10775
12970,3336
4133,8162
2024,7376
3789,9005
15830,10688
5385,1615
8614,12388
7931,3766
5763,2744
8572,12000
10823,10483
13575,11501
12594,10475
12514,21352
8261,6754
988,13070
8573,8267
14190,10441
1912,9204
9641,9027
16023,17648
10801,11132
6605,8771
2531,12970
10406,2213
8056,23013
13952,15623
3695,8929
6101,5485
6510,5060
427,8273
3100,7880
4288,9972
6382,10310
6188,11190
7614,8306
10050,4057
4085,3162
16928,16593
14642,15512
4017,7866
12397,15713
557,8020
14807,19640
13235,7237
10320,5550
9547,10739
8769,10390
17576,11936
2597,16302
4441,15106
12378,10923
9878,10354
8054,5725
2798,7472
9849,8257
13807,2892
3864,7177
8214,12314
11761,13937
8176,7429
11418,13276
9031,17409
12419,18326
12149,19772
11373,1456
3116,6183
9678,6928
9729,9599
13340,12473
2721,9083
13999,11596
11804,13528
6258,4330
9655,1586
14307,16876
11145,2251
4893,5713
11589,10879
9021,12484
10473,13534
4764,4268
5157,7401
12030,10586
8075,8985
11455,9225
8024,7129
9281,5127
11093,3391
1497,8989
8950,7818
14358,11207
13644,10569
16300,12167
8078,9537
2433,5549
3425,16253
13081,11416
8370,10345
8282,3785
10083,3162
8407,11165
15353,18224
9204,12455
11521,10302
8632,9928
11632,14973
13298,3437
9056,20397
2405,14361
9871,10394
11353,7840
5319,13296
8919,6064
9763,2864
8219,752
2129,16012
9637,9747
12649,9203
8210,21955
12070,12358
12554,11393
2982,12337
2356,8706
9828,14632
6539,20022
14089,10174
14338,10055
8117,6996
8664,13168
11967,11691
9164,21672
9170,14509
3589,10297
2101,7533
13385,19795
15698,16474
8748,3771
2902,9045
3327,10309
11283,13690
9861,11406
1057,8855
8022,15001
3694,10438
12911,16842
9561,19695
12310,17980
10187,16825
16543,16922
5593,9987
15443,14197
10060,9813
9280,15914
10968,2188
2207,8739
1992,8652
10270,10048
6378,11131
7403,16588
1135,7893
4952,7487
2448,6927
11880,13066
1419,8298
7797,3876
14238,22215
4856,8091
3408,7124
1878,8379
18026,12116
4173,9836
4066,9559
10346,16763
12029,18932
8610,13758
12278,15393
1648,8077
2271,13207
5417,10573
11234,16825
10829,18404
14079,17434
2989,6576
3150,7004
4376,14700
9221,20849
8522,12693
12497,20140
16224,19585
15783,10985
5046,8821
11181,7804
11487,20407
16331,18954
13594,11879
6487,8195
5145,3233
14345,15273
14937,12407
6255,9167
13287,13100
13289,10782
12140,13349
12533,13185
2725,9599
9421,9309
8362,12805
9500,9273
11317,9822
11647,12105
12180,11107
13034,6560
14663,11636
4209,5769
4120,5449
13865,6070
12612,12722
13670,20835
12846,15314
14791,15334
16154,15292
14595,16511
14669,19494
11814,14463
8619,19219
11488,15195
13852,15642
13598,13824
11467,14137
9282,3384
12209,17273
12200,1795
14143,12122
3923,2044
14619,22587
7428,23292
7184,19984
6799,21525
11937,1046
11678,14340
13331,11376
6338,18736
11648,20468
12288,13448
11584,10780
11185,19553
13776,20112
14174,20112
12427,18817
13636,17269
12940,20979
11587,13407
13272,20660
9708,5156
7923,21106
690,13588
8805,8196
3725,9941
14228,18455
11075,19498
13004,12671
4176,5532
16813,12057
3179,8511
8466,18233
11961,14383
8017,4539
9965,21573
17135,14789
10829,18486
13625,15615
9900,17979
10835,18182
13733,11270
12933,11216
15158,21902
12243,10430
12940,19086
12693,12244
9397,19778
2290,16132
10726,10350
4244,6915
11566,20248
10236,12349
12845,11156
8573,20831
2776,9761
1397,9298
13397,11069
16012,11009
7542,4037
4144,9460
12440,17400
9318,915
15629,18988
11813,9541
13798,11245
11807,10008
18124,12044
15763,17880
9215,11936
14337,20759
13075,16672
10090,12693
12020,11629
12535,10050
15038,14270
16184,15112
15668,15359
4155,756
16475,15355
15113,12530
12146,13396
12833,14987
16107,11245
11947,10120
11952,11262
2784,7887
10392,10424
7798,8196
11407,10109
12361,10253
11900,9616
11178,10969
9538,19192
13122,15595
8124,12925
12658,16419
12268,13309
13484,15782
10389,18594
13086,10987
10972,7417
14760,12458
13102,13896
16416,11186
7262,21026
11761,13381
14384,20117
6584,8135
16475,11809
9528,11226
11809,16688
12180,19408
6694,22794
6618,22782
11098,19021
5235,16844
10249,9776
11641,8202
2419,7237
11192,17410
8624,6713
15111,17835
15813,13658
15304,18611
13343,15771
15929,18200
13937,15752
7365,14082
11540,11206
7733,22386
13743,12124
13277,15334
15500,17428
16903,16447
15270,14484
6983,3100
6354,3273
11796,14656
9489,9041
3951,6780
5448,5216
981,9079
3165,8712
1339,8166
7882,21996
15742,11406
10883,13050
16981,16449
15881,11307
10823,17696
14313,10604
2161,7817
14009,10406
13480,20066
10583,12130
13328,16079
5666,6672
16579,14691
17117,13882
11933,11932
15429,15806
5624,2248
9043,14111
8440,10971
13001,10374
9501,10898
9934,10640
13370,12637
9614,11110
13313,17338
3479,2060
10579,19482
12852,10304
14384,4925
13512,3877
13122,18879
5640,1029
14573,14814
16350,14670
14617,11334
16480,11343
9922,9508
11185,10132
2268,8052
12416,21537
9208,19132
8787,20047
9291,11959
9954,2399
5097,5505
13608,1350
7128,3463
12041,15202
12807,17800
11187,18402
12825,18457
12361,18369
13103,19358
9882,11048
14251,13082
12927,15181
15430,15349
11290,2195
10782,6998
2084,7616
7716,8521
14458,14252
11309,10219
9611,10709
13038,13614
9840,10474
10834,9805
9671,11541
11737,9826
10262,10325
13005,16279
5146,9365
5969,4083
15306,4663
6812,3615
11461,8823
4575,1146
8605,8106
14178,5729
12122,7283
10052,15799
12390,1989
14399,4737
10698,2172
2391,10029
10414,193
15833,4516
11774,11422
11635,11147
9505,19328
15774,20078
16436,19041
10619,19473
10689,20432
13587,20874
13678,20013
13121,20914
15843,18371
12424,11460
8978,19349
12278,11887
1521,8332
13613,20970
14219,17645
11898,19135
12526,17433
14418,19876
6349,18104
11951,2082
5892,6916
10204,15356
11464,16526
13446,1158
14778,4425
7634,20883
14942,18928
10585,15584
16006,11493
17047,13319
11732,19174
7211,10460
6934,9684
7076,12675
9168,21283
13378,15528
11042,5134
992,12497
10539,2014
14409,11445
10986,13256
13381,11544
4826,10087
15768,17994
14528,21116
11646,1115
1937,8376
2458,8807
12623,10245
9954,21714
13599,21088
9954,7178
2634,8415
3366,482
12751,13366
12737,21200
9633,18886
7427,16646
13490,12082
8868,8081
10120,11974
7757,7534
9713,19007
3594,14770
1473,11703
7380,20158
8268,21310
10466,20234
7051,20742
14747,20664
2926,7614
14047,17337
10218,20152
12037,15805
14255,21037
10465,11976
2882,6406
14915,3316
10315,10508
5301,7721
7781,2673
12843,1822
14331,10463
17165,14218
1849,7064
13611,12097
12672,14556
9500,9630
13902,21130
9270,19957
14513,19859
13902,19778
11578,10270
11883,16086
10697,10453
14363,15401
11578,10951
11140,2420
12386,12668
12037,11710
11891,13439
5893,22650
15295,12666
8068,22675
16009,14755
15060,12682
5237,3644
10017,21155
11563,13666
8716,1443
10616,14215
8995,19533
11875,12124
17051,14024
11589,11877
12742,11818
4009,7897
7830,14642
2468,15174
5914,2896
5877,21624
9162,19179
6371,21636
11182,15152
17462,13752
13473,16292
3428,16868
15836,14121
9072,19879
11075,14062
11697,17575
13058,15246
8419,21180
9546,19852
14989,17674
13591,19215
17231,13310
15755,15100
15195,21110
13870,19353
15457,18106
11326,17326
17315,14361
10926,14386
13450,19395
8865,20364
14243,16008
11620,18708
11649,19914
9643,20044
13110,18149
5586,17386
17202,13815
13039,18845
14942,15558
14703,20852
15234,18038
17278,13547
15333,15079
13488,21804
10742,20110
18028,12341
13582,15747
8392,20810
11168,18632
11553,19986
16149,14613
17020,15448
16005,14040
12576,20961
16984,13390
13254,14438
7163,18415
13679,21972
9877,19846
16856,14860
11545,14272
16692,16833
8679,20176
11674,19397
7587,19708
9111,16431
7736,20091
16781,13632
9299,19172
12142,17942
14305,21159
16381,18356
13588,19317
14919,20501
10406,14178
7219,22037
12811,20617
16457,15286
10930,14794
8805,20584
12943,20036
11900,14170
10058,19937
16749,12647
10193,19647
11036,15032
9611,19935
17319,13720
15814,15354
9305,20014
11194,13629
14989,17399
14450,21667
14742,15392
11701,16571
12150,20221
9965,20098
10949,20078
14295,19701
10002,15583
13944,19119
7992,21411
10619,20390
11292,18269
12209,17603
7819,21940
12317,17800
15023,14533
15666,17587
5856,7539
15135,19240
5151,7912
15427,19379
15013,19354
14305,19137
13187,20666
17518,12336
5129,7291
6043,7729
12910,19931
13026,20366
14013,16803
5840,7772
9887,2524
7811,12068
10618,14349
12202,13616
13578,11996
9068,9006
8572,21387
8645,12059
